item,frequency
ख्ख्आ,4
व्र्द्व्अ,2
अःस्अंक्ओ,4
द्ॠ,3
द्स्य्अ,1
ड्व्अ,5
म्अंच्ई,7
ग्र्र्ए,3
ट्ट्र्इ,3
ढ्अंग्आ,2
अंस्ड्आ,1
ग्श्आ,1
श्क्ओ,6
म्अंर्त्आ,1
ढ्न्इ,2
र्ध्व्आ,3
म्प्य्आ,1
ज्अंग्आ,9
ज्अंघ्ए,1
श्च्य्अ,1
न्ट्र्आ,3
अंक्व्ए,6
अंड़्ई,4
र्ज्न्अ,10
छ्य्आ,10
य़्अंत्र्अ,4
ष्ट्च्आ,2
स्अंभ्अंव्अ,1
ब्अंत्ओ,2
व्र्न्द्आ,16
श्अंट्अ,2
क्अंप्र्ए,5
अंट्ऑ,7
न्ज्ऐ,2
ध्अंक्अ,2
र्ड्य्ऊ,1
ब्स्ट्र्अ,1
ग्ठ्आ,1
ल्त्उ,5
अंज्अंग्अ,2
ह् ल्उ,1
ल्अंग्ओ,7
व्अंर्ई,1
च्अंग्आ,13
ञ्ऐ,1
च्स्अ,1
य्ज्अ,3
श्स्अंद्ई,1
श्ल्इ,5
क्अंध्ई,2
ब्त्ए,8
ण्ण्ई,16
र्ण्ज्आ,2
स्अंब्अंद्ध्अ,4
न्ज्य्ऊ,5
अंप्र्ऊ,7
ब्ब्अंग्अ,1
झ्अंक्र्त्इ,1
ण्व्इ,8
स्प्उ,2
क्स्ब्आ,1
ज्अंज्उ,4
म्प्र्ओ,12
अंद्र्उ,2
स्व्श्र्ई,2
ल्ह् औ,13
स्व्क्अ,1
ख़्स्इ,1
स्र्उ,1
व्अंर्इ,2
अःस्अ,6
क्अंघ्ई,15
ल्अंप्आ,7
प्क्आ,8
अंच्औ,6
स्अंट्ऊ,3
ल्ट्ऑ,3
न्फ्ऐ,6
स्अंब्ई,3
अंफ्अंस्अ,1
ल्ख्उ,1
त्त्फ्आ,1
क्ऒ,19
न्स्ओ,9
क्अंआ,2
र्न्ऐ,1
ष्अंज्अ,1
ब्ल्ड्अ,1
फ़्ऑ,24
क्अंफ्ए,3
त्अंत्र्आ,8
र्ऍ,19
य्अंच्अ,2
भ्अंभ्ओ,1
ट्य्ओ,3
न्फ्आ,5
प्र्ष्ट्अ,3
अंन्औ,5
प्र्ल्ए,1
प्र्थ्आ,3
न्श्ए,5
ग्न्ऑ,1
अंट्थ्इ,1
न्स्र्ट्अ,4
म्ज्आ,7
र्ट्ज्ए,1
ड्ग्र्आ,2
स्अंज्औ,6
स्न्इ,22
ल्न्आ,6
य्य्इ,3
त्स्ओ,12
अंल्ओ,5
व्र्ज्अ,2
म्ब्र्ओ,6
ड्र्ऊ,8
ढ्ऍ,1
श्अंज्अ,2
र्र्ओ,10
स्भ्ए,1
न्क्ल्ऊ,6
ल्स्ओ,9
ज्अंद्आ,4
ब्ड्ई,3
ग्त्ए,1
ल्अंश्अ,1
ण्ध्आ,1
श्य्क्र्ष्इ,1
द्र्श्ऊ,1
व्अंड्ऊ,3
र्ग्र्अ,1
ष्ल्ए,2
श्प्ई,1
त्अंत्र्इ,16
छ्ल्ए,2
प्अंअंज्आ,3
श्य्क्अ,2
अंड़्ए,1
अंग्औ,8
म्भ्उ,7
र्अंद्र्अ,4
द्य्ए,12
ध्द्ए,5
अःख्ई,11
अंब्र्अ,3
ब्ढ्अ,5
क्ब्ऊ,8
ज्ख्म्ओ,3
अंक्र्ऑ,2
स्थ्य्ए,1
स्अंअंब्अंध्अ,4
र्छ्आ,4
त्य्अंच्आ,3
भ्र्उ,2
ब्क्ए,1
ल्अंक्र्त्इ,2
प्अंट्ट्ए,1
प्अंढ्ए,1
स्अंब्अंद्ओ,1
ज्अंल्इ,10
ग्र्अंट्अ,1
ह् न्आ,5
झ्ऐ,5
ड्ड्य्अ,2
फ्थ्आ,3
भ्अंड्ए,1
ण्म्उ,4
स्अंम्ए,16
अंअंड्ई,1
ढ्प्अ,2
अंभ्ओ,3
ढ्ख्अ,5
च्अंब्ऊ,1
ल्त्इ,10
र्थ्स्अ,1
न्अंद्ऊ,12
ल्ह् उ,6
झ्अंग्अ,5
ढ्स्ऊ,1
र्त्त्ई,1
ण्ट्उ,3
ग्अंर्अ,2
न्थ्इ,6
र्ड्म्ओ,1
म्अंज्ए,10
छ्त्त्अ,1
व्र्क्ओ,1
ड्अंई,1
क्ब्आ,19
ध्र्ऊ,6
अंश्व्ए,1
फ्ल्य्ऊ,1
क्अंत्अ,2
र्अंङ्अ,2
र्अंङ्ऐ,1
र्अंग्उ,4
क्अंत्उ,1
क्अंत्ऐ,1
अंल्ई,7
फ्ल्औ,4
ढ्अःर्आ,1
अंष्ई,1
अंग्ज्अ,5
क्अंप्र्ओ,1
ख्अंद्अ,3
त्ष्ई,1
र्त्त्ए,1
य्स्अ,3
द्ब्उ,5
ध्अंद्अ,1
द्फ्र्ए,1
प्ॠ,1
थ्व्ई,5
त्अंय्अ,1
ख्अंत्अ,4
स्त्र्ए,5
प्न्ई,2
म्त्अंब्ई,1
स्क्व्ए,14
भ्अंट्ट्आ,1
ज्न्स्अ,1
स्अंट्इ,1
ख्अंभ्ओ,15
च्अंत्आ,3
भ्र्क्उ,3
अंद्र्ऊ,6
ढ्ज्आ,1
ट्अंर्अ,6
अंप्ल्ऑ,10
र्ज्व्आ,4
ग्भ्र्अ,9
ल्अंग्न्अ,2
ख्अःद्अ,1
त्अंत्र्ओ,11
ख्य्ए,3
थ्क्उ,1
म्र्त्य्ओ,3
अंअंक्अ,5
त्अंग्ए,18
त्अंब्उ,3
ढ्अंक्ई,4
न्अंज्आ,1
र्र्य्अ,3
र्ज्य्आ,3
स्अंत्औ,1
ख़्व्आ,8
न्ख्आ,10
अंग्ल्अंड्अ,2
ष्ठ्ए,4
र्म्य्उ,7
ह् र्त्प्इ,1
क्र्च्छ्अ,2
क्र्म्अ,1
म्ब्ऐ,10
न्प्आ,4
स्अंब्अंध्आ,4
अंग़्ई,1
अंर्औ,1
म्ह् ऊ,7
अंक्र्त्य्आ,3
स्व्ओ,4
अंस्अंब्अंध्इ,2
ड्ण्व्ई,1
ग्अंत्इ,1
न्अःन्इ,1
ज्क्ए,1
फ्व्ई,2
ल्स्म्इ,2
न्अंए,4
छ्व्उ,2
ज्ग्र्उ,1
ज्ज्ञ्आ,3
द्र्ध्इ,4
छ्अंग्ऊ,2
स्अंस्थ्अ,1
अंड्स्ट्र्ई,1
ग्घ्आ,5
म्अंद्उ,1
म्अंइ,6
ण्अंच्अ,2
ज्अंद्औ,2
अंन्ट्अ,2
स्प्य्ऊ,2
श्ल्ऑ,1
क्अंप्अंस्ए,1
ज्ल्ऐ,3
स्र्व्अ,1
ध्अंद्आ,4
न्ब्इ,1
स्स्उ,12
द्त्अ,6
ङ्आ,11
ड्अंफ्अ,4
ल्भ्ध्अ,1
ढ्क्ए,7
न्ग्र्आ,1
ख्म्इ,2
प्अंड्ए,4
न्ट्स्अ,16
अंफ्अंस्ए,1
अंग्भ्ऊ,1
द्ब्अ,9
ल्य्ए,4
व्अंद्औ,1
न्स्ट्अंट्अ,2
घ्अंड्इ,1
अंव्ह् आ,4
ज्ख्ई,1
न्अंआ,2
ह् च्ल्ए,1
न्स्ड्अ,1
ष्क्इ,5
अंस्क्ओ,3
र्ड्ल्ओ,1
श्स्त्र्ई,1
ल्ब्र्अ,1
प्र्श्आ,2
अंअंच्आ,3
व्य्अंग्आ,4
त्र्त्उ,1
अंग्ल्ऍ,1
अंग्य्ऊ,10
क्ष्त्आ,1
द्प्र्अ,2
द्द्उ,18
अंङ्क्ष्अ,1
ढ्अंग्ओ,3
म्अंड्ऊ,5
प्त्ब्अ,1
त्र्य्आ,20
प्ऎ,1
अःस्त्अ,1
न्श्इ,2
म्अंअ,2
द्य्औ,18
द्फ़्त्अ,1
अंव्र्त्त्अ,1
ज्ज्फ्र्अ,1
अंग्थ्अ,4
अंस्क्र्ऐ,1
अंक्र्इ,9
क्ल्ऐ,27
स्अंप्अंर्क्अ,2
न्घ्आ,2
ख्अंड्न्अ,1
स्क्ल्ओ,2
म्श्र्ई,1
ग्द्अ,12
त्अंद्उ,5
फ्ट्क्ओ,1
न्ग्उ,1
फ्अंऊ,1
स्र्ज्ए,1
प्र्स्ओ,2
ब्र्र्अ,2
ग्अंन्आ,2
म्ण्अ,4
ध्अंस्ई,5
ज्क्क्ऊ,1
अंअंच्अ,3
त्अःस्फ्ऊ,2
श्क्ई,4
क्अंर्उ,1
द्र्ए,23
ख्ब्इ,3
ष्ट्र्र्अ,9
र्अंध्ई,6
श्ब्ऊ,9
अंस्ट्ऐ,13
र्द्ध्इ,5
प्प्इ,10
छ्अंग्आ,4
न्त्ए,24
छ्प्आ,1
ग्अंध्ए,1
र्ग्अंध्ए,1
छ्क्ऐ,1
ट्द्उ,1
ब्ज्र्अ,2
श्र्र्अंग्अ,6
ब्अंच्इ,2
ङ्ढ्आ,1
ल्य्औ,1
ग्स्ई,10
अंढ्न्ई,1
घ्ऐ,4
ब्अंड्ऊ,2
ष्र्अ,2
र्त्ज्ए,2
म्अंग्ऊ,6
क्थ्ओ,1
म्अंढ़्अ,1
ख्अंट्ट्अ,1
व्र्ई,4
ल्स्ट्ऑ,2
र्फ्त्अ,1
ग्स्ए,4
क्र्ण्आ,5
म्ल्आ,3
ब्ज़्अ,4
क्अंफ्अ,32
ड़्र्आ,1
प्च्ए,2
छ्र्अ,2
य्अंन्अ,1
न्र्ग्अ,2
म्म्द्अ,4
ड्प्प्आ,7
अंअंप्इ,1
ल्ड्र्इ,2
क्र्अंब्स्अ,1
ण्न्आ,2
स्र्क्ई,1
स्र्त्अ,2
द्द्य्ओ,1
म्स्च्य्आ,1
क्ष्क्ए,1
म्च्इ,1
अंन्ओ,10
त्य्ऐ,1
क्र्ज्द्आ,2
व्स्थ्आ,1
अंत्र्ओ,2
ड्स्औ,1
ष्ठ्र्अ,2
स्अंम्प्ऊ,2
ड्अंड्इ,8
द्व्अंद्व्ओ,2
अंन्स्इ,2
ड्प्ई,3
ज्क्आ,9
म्फ्ल्ए,2
त्क्अंठ्आ,4
न्फ्ल्ऊ,1
स्प्र्ई,1
ह् अंग्ओ,2
अंग्न्ओ,2
ज्फ्र्ऊ,1
त्र्य्अंब्अ,11
ट्य्ए,4
न्ड्र्अ,2
ल्ड्क्ई,2
अंथ्ई,8
श्अंक्व्आ,1
अंण्इ,2
व्स्आ,6
प्अंच्ऊ,2
त्ब्अ,1
म्प्र्प्अंच्आ,2
ब्अंस्स्ई,1
ज्य्औ,3
र्य्इ,4
ह् म्ण्ओ,2
ग्म्ओ,7
प्अंश्च्इ,1
त्अःस्आ,2
स्व्ण्अ,1
ख़्त्आ,4
भ्र्र्अ,1
च्अंव्ए,1
प्र्थ्उ,3
म्ह् औ,3
ल्व्उ,1
स्अंघ्च्इ,1
ल्व्अंक्अ,1
व्ऍ,5
ग्अंन्अ,4
क्त्ज्ऐ,1
श्क्ष्ए,1
श्व्ओ,4
ल्र्अ,1
ज्च्अ,3
अंह् इ,11
ब्अंद्औ,2
ल्अंघ्ए,2
ल्स्क्ई,1
अंत्र्आ,4
प्अंव्अ,1
त्ल्आ,1
ष्व्आ,19
अःक्अ,1
ण्ठ्ए,1
फ्त्व्आ,1
ग्अंन्ए,1
स्अंअंव्आ,1
फ्ब्त्इ,1
अंम्प्अ,8
ह् त्य्आ,10
स्अंभ्भ्अ,1
घ्अंट्इ,12
म्स्इ,5
र्द्अंड्अ,2
ल्अंठ्ई,2
त्त्उ,11
र्र्ज्अ,3
च्अंल्अ,3
ग्ब्ई,8
ल्फ्य्आ,1
ल्ल्अंध्अ,1
प्स्अंस्अ,2
छ्त्आ,2
स्अंम्व्अ,1
ज्अंड्ए,5
न्स्ट्ऑ,9
प्अंच्उ,1
र्व्ह् ए,8
ल्द्ए,11
भ्अंद्अ,1
स्क्य्उ,3
र्ध्व्अ,17
क्स्ट्र्ई,3
त्र्ड्र्आ,1
त्च्अंड्ई,1
अंढ्ण्अ,1
फ्ल्ऍ,5
ल्अंड्इ,3
स्अंस्थ्इ,3
अंट्औ,1
ष्अंन्ई,1
म्र्श्ओ,1
द्र्ष्ट्य्आ,8
क्म्ए,15
अंड्त्अ,3
प्अंर्आ,2
अंक्स्ट्आ,1
ब्अंत्ए,1
म्अंझ्अ,5
ज्श्त्आ,1
ढ्औ,24
व्अंआ,3
स्व्त्अ,1
ट्ड्ए,2
ङ्ग्प्आ,1
प्र्म्ए,1
ब्ब्ऐ,2
ज़्क़्अ,3
ढ्व्अ,2
य्ट्र्इ,2
ड्अंय्अ,1
स्थ्ज्ञ्आ,1
स्अंय्आ,2
क्अंट्ओ,6
य्प्अ,2
ण्ट्ई,11
त्य्अंग्अ,2
ध्र्व्अ,4
त्अःय्आ,1
च्अंन्ए,1
स्अंस्ओ,13
ड्य्ए,3
अंट्र्आ,18
र्ग्य्आ,1
क्च्ए,3
म्अंष्आ,1
ख्म्ऐ,1
ज्क्ई,5
ख्म्आ,3
व्ऒ,40
र्ऒ,5
श्ऒ,11
फ्ऒ,9
स्ष्ट्अ,3
न्भ्अ,4
ह् भ्अ,6
व्म्अ,6
भ्म्आ,1
घ्ऒ,6
क्म्आ,18
ध्म्आ,2
त्म्ऒ,1
ख्अंद्औ,2
स्अंत्र्आ,3
ष्ट्र्ऊ,2
न्ड्स्अ,3
अंड्र्ऊ,4
द्र्घ्आ,7
म्प्ल्ऐ,3
झ्अंक्आ,2
र्य्य्ओ,1
त्र्ष्अ,1
म्र्ण्म्अ,1
त्त्व्इ,2
न्घ्उ,1
न्ड्उ,3
ग्ज्न्ई,2
र्ध्अंक्अ,1
अंट्ज्अ,1
स्ऍ,9
ल्व्ह् इ,1
ढ्र्ओ,4
प्अंफ्अ,5
झ्ह् ह् ह् ह् ह् अ,1
प्अंद्अ,2
म्र्ग्आ,6
अंग्त्ए,1
प्अंट्ए,1
ड्ऍ,7
त्ब्आ,1
फ्थ्अ,4
त्अःल्आ,3
य्र्ड्स्अ,1
अंट्अंट्अ,2
श्अंड्अ,5
स्ट्अंड्ए,1
त्र्य्अ,10
ड्ब्ल्ओ,1
द्ऑ,2
अंप्श्अ,3
च्द्ए,1
म्अंत्आ,4
म्अंम्अ,2
म्ब्र्अ,4
क्त्व्अ,2
भ्य्औ,1
ढ़्अंग्अ,1
त्अंज़्ई,2
ल्झ्आ,1
त्अंट्ए,1
ध्र्त्इ,1
न्स्ऐ,2
म्ब्व्अ,1
अंग्अंग्आ,2
व्य्ए,4
फ्र्न्आ,1
छ्व्ए,1
प्ड्आ,2
अंक्र्ओ,4
न्प्ओ,2
त्अंग्ओ,12
ज्ल्ए,7
ड्ह् ई,1
त्प्अंन्अ,1
व्र्द्ध्ए,3
ष्अंग्ई,11
फ़्न्अ,1
ट्अंग्ऊ,1
ड्ध्आ,11
भ्अंग्ऊ,2
ढ्स्ई,1
अंट्अंस्ए,1
र्अंग्ऋ,1
द्अंब्आ,4
ब्अंग्औ,2
म्र्ग्ओ,1
प्ट्स्अ,5
न्ड्ऊ,5
न्द्र्भ्आ,1
ण्ज्ई,1
ल्य़्आ,1
म्अंथ्ई,1
स्अंध्ओ,3
च्अंभ्ए,3
प्स्व्अ,1
ग्ल्औ,1
च्अंब्इ,2
त्अंन्अ,2
ड्घ्आ,1
अंन्स्ओ,1
अंग्र्र्ए,6
ख्ज़्आ,2
क्य्ऒ,1
ज्अंड्इ,1
व्फ़्ए,1
ड्द्औ,5
फ्अंड्ए,13
र्व्अंम्ए,1
त्स्अंग्ई,3
स्अंप्र्ई,1
व्ह् ओ,5
य्अंद्अ,4
व्र्ध्द्आ,3
ठ्ट्ई,1
न्फ्ल्ए,4
म्अंत्इ,3
क्अंद्इ,3
न्स्ट्र्उ,3
ळ्ऑ,1
स्क्र्ए,4
त्च्अ,5
स्अंख्य्ओ,2
स्अंक्ष्आ,7
म्ल्ऐ,3
ब्अंत्आ,5
ग्अंड्ओ,2
ठ्अंड्ओ,3
ल्अंज्अ,6
य़्ऊ,4
न्ट्ओ,10
स्भ्आ,2
क्अंस्ट्ए,1
र्र्अंच्ई,1
अंग्स्प्ई,2
ज्ट्अ,2
द्र्ष्अ,2
ड्क्श्अ,3
द्भ्र्आ,7
ट्ट्ऑ,1
स्प्ल्इ,8
फ्र्श्अ,6
द्र्ष्इ,1
ल्अंस्क्ई,1
अंब्र्ऑ,4
म्म्ऐ,1
स्अंर्ए,6
अंब्र्ए,2
अंन्ध्र्आ,1
अंभ्र्अ,1
द्ष्ट्इ,1
ष्प्र्ए,1
अंग्अंर्ए,1
अंज्ड्अ,4
स्फ्इ,2
अंढ़्आ,2
भ्य्अंग्अ,1
छ्ल्ई,4
श्र्र्ई,1
क्अंच्ओ,1
ह् य्ओ,2
स्ल्उ,2
स्र्त्ए,1
च्अंप्इ,1
श्ह् अ,2
क्र्ब्अ,2
क्ल्अंद्अ,1
अंन्ऊ,1
र्र्थ्ई,1
प्थ्ए,1
न्त्य्ओ,8
क्अंट्र्ए,2
च्अंन्अ,2
क्र्प्य्आ,6
ज्अंम्इ,1
क्ष्य्आ,5
ल्अंभ्अ,10
अंक्व्आ,4
ज्फ़्अ,1
ल्अंए,4
ल्स्ट्आ,3
क्अंफ्ई,1
क्म्ई,3
अंथ्ऑ,2
स्क्ल्ए,7
म्अंद्औ,1
र्स्र्इ,1
ज्अंद्ई,1
ल्क्न्अ,1
द्क्आ,3
प्र्य्आ,1
ब्ज्र्व्ए,1
ड्अंस्अ,2
थ्र्आ,2
झ्अंब्अ,1
र्र्य्आ,1
घ्अंम्अ,2
न्य्ई,13
श्ठ्अ,2
क्र्श्ण्अ,4
य्अंह् आ,9
छ्अंद्ओ,7
स्अंष्ओ,1
द्र्श्ट्इ,2
न्अंड्अ,2
फ्अंग्ए,4
व्ल्य्उ,1
प्अंआ,6
त्प्इ,1
अंअंत्र्इ,1
क्ष्प्र्अ,1
ड्म्इ,1
प्अंब्अ,2
अंग्ज्ल्अ,1
झ्अंस्अ,1
अंघ्इ,10
म्क्ए,5
ब्अंच्आ,2
न्श्उ,18
ग्अंग्ऊ,4
फ्ग्ओ,2
स्प्र्ऊ,4
र्म्न्अ,1
त्र्त्व्ई,1
स्ज़्इ,2
र्ल्ट्अ,3
ह् य्ऐ,1
अंच्ऐ,6
स्थ्ऐ,6
व्ज्अ,5
ध्य्य्अ,2
ल्न्ए,2
स्स्स्स्ई,1
द्द्व्इ,1
क्र्ष्आ,2
न्ट्अंट्अ,1
क्न्ए,6
प्न्ए,3
र्ब्र्इ,2
ड्व्य्अ,2
न्क्र्इ,8
र्ज़्ए,1
र्द्ध्ई,2
श्अंश्अ,1
र्अंत्ऊ,4
क्अंठ्ए,2
द्य्अःस्थ्इ,1
ढ्ड्अ,3
ढ्ढ्अ,2
क्अंह् ई,2
ध्अंत्ई,1
अंस्अंप्आ,2
द्र्म्अ,1
ण्ड़्ए,1
फ्य्आ,7
ष्क्ई,5
र्ठ्ठ्अ,1
स्अंक्अंर्आ,1
ज्फ्फ्र्आ,2
अंफ्ऊ,1
घ्व्आ,1
अंढ्क्अ,12
न्स्ऊ,10
ज़्ब्उ,3
त्स्ऊ,8
फ्अंट्ऊ,2
ह् त्अ,3
ल्च्इ,2
य्अंक्ए,2
ह् म्ण्अ,3
अंख्ऐ,3
ज़्य्अ,2
प्अंच्स्अ,1
न्र्श्अंष्अ,1
स्श्आ,1
स्अंब्अंअंध्अ,1
स्अंज्आ,3
ध्र्य्अ,1
न्द्र्ए,13
त्र्प्अ,17
प्श्इ,2
प्अंन्ई,12
द्ऒ,1
क्य्औ,1
ग्अंझ्उ,5
व्अंम्ब्अ,1
ल्र्ट्अ,1
त्अंभ्अ,2
म्च्ई,1
ड़्ड्अ,1
य्अंब्आ,1
म्अंय्ऊ,1
ण्व्आ,1
ण्प्उ,3
अंप्अंच्ओ,1
फ्ग्अ,1
ख्ब्ई,1
अंस्ट्औ,1
र्ह् ई,1
य्र्इ,1
म्प्र्भ्अंड्आ,1
फ्न्ई,2
ल्घ्अंट्आ,1
ह् अंप्ई,3
र्य्ए,6
त्न्न्अ,2
प्ब्उ,1
र्म्म्अ,1
प्र्क्ए,1
न्त्व्अ,1
स्ख्ओ,10
थ्अंग्अ,1
ग्अंम्अ,1
म्अंब्ई,1
ण्त्इ,1
म्व्ए,3
क्अंड्उ,2
ड्स्प्ई,1
च्अंक्अ,2
अंब्अंद्अ,1
ज्फ्अ,3
म्र्द्इ,1
व्य्त्अ,1
र्स्उ,3
फ्स्ट्अंप्अ,1
स्र्ट्र्अ,1
प्ह् अ,1
ष्र्ण्ए,2
अंज्अंद्र्अ,1
ल्फ्य्उ,1
ख़्य्आ,1
ग्अंव्ई,3
ग्ट्आ,3
ध्अंग्ओ,3
ब्स्ट्र्इ,1
ग्ज्ए,6
य़्इ,1
न्स्क्ई,2
ल्श्ए,2
म्र्द्व्इ,1
द्र्भ्उ,1
म्अःश्इ,1
य्अंग्आ,4
व्य्अंग्य्आ,5
न्त्स्ओ,1
प्र्ष्ठ्आ,4
र्थ्उ,1
ब्ल्क्इ,2
र्ज्ऐ,2
क्म्उ,2
प्ड्ए,4
क्ल्स्ट्अ,1
म्अंऐ,4
त्क़्उ,1
अंढ्त्आ,3
ह् र्स्अ,1
द्व्य्अ,3
न्ढ्ओ,1
र्क्क़्ई,1
ष्म्अंत्आ,1
द्द्द्ए,1
अंप्प्ऊ,1
द्य़्आ,1
अंख्उ,1
क्अंट्इ,2
ष्ट्प्अ,4
प्अंग्ए,3
ज्ब्त्अ,8
ह् अंथ्अ,2
अंअंब्अ,1
ज्स्ऐ,1
द्र्र्व्अंद्व्अ,1
प्र्ष्ठ्इ,2
प्अंछ्आ,1
त्य़्अ,1
त्य्क्अ,1
श्ट्आ,6
ग्ज्ऑ,4
व्र्च्छ्अ,1
ज्न्द्अ,1
श्र्र्ए,1
ह् अंच्ई,2
प्अंथ्क्आ,1
च्अंप्ऊ,3
त्अंह् आ,1
न्अंद्उ,6
ण्स्थ्आ,1
त्य्प्र्अ,1
अंम्अंद्इ,2
अंक्र्प्अ,1
फ़्त्ओ,5
ल्त्ज्अ,1
ल्अंअंब्ए,2
ष्ट्ऊ,2
क्अंड्औ,1
र्थ्ऑ,1
क्अंल्अ,1
ल्अंग्ऊ,8
ढ्न्अ,2
न्द्र्ऊ,1
ज्ञ्ऐ,1
ह् अंड्ए,3
थ्म्अ,2
च्क्ष्आ,1
अःस्अंग्अ,1
स्य्ऍ,1
अंब्र्आ,10
ख्अंग्अ,6
त्र्त्त्व्अ,6
ख्स्ई,3
ण्छ्ए,1
र्श्ण्अ,1
अंक्त्अ,14
ढ्ग्अ,1
त्स्य्ओ,3
र्म्स्ए,1
ढ्र्अ,3
न्झ्इ,2
स्म्म्आ,1
ग्र्औ,1
च्र्य्ऊ,3
व्न्क्ए,1
प्र्श्ठ्अ,4
ष्औ,4
थ्अंड्ई,7
व्अंश्ओ,3
ङ्ग्ए,2
ङ्ग्ओ,3
न्स्य्उ,1
र्ङ्ग्ई,2
स्अंघ्ए,2
भ्भ्अ,1
न्ब्अ,2
व्य्क्त्अ,3
स्म्उ,4
म्ब्ड्आ,1
र्न्त्अ,4
ध्अंय्अ,2
ड्ग्य्आ,2
म्र्न्त्इ,1
म्प्स्अ,9
त्अंम्अ,1
र्र्अंक्अ,1
ड्ज्अ,15
ल्र्क्आ,1
छ्क्क्ओ,1
श्अंआ,3
म्क्अ,4
स्अंअंब्अंध्ई,2
म्ब्अंध्ओ,5
क्ख्ए,4
न्ग्ऊ,1
क्क्ड़्अ,1
प्त्य्आ,2
ज्क्ऊ,1
त्क्र्अ,3
फ्अंक्ष्अ,1
न्त्र्आ,6
स्ध्आ,1
क्अंद्र्अ,1
म्अंअंद्ई,1
श्त्ऊ,4
अंस्क्आ,6
व्द्अ,1
ज्अंच्ई,3
ड्भ्ऊ,1
प्अंच्औ,6
न्क्उ,3
फ्ज्ई,2
ह् अंप्ट्ई,2
श्क्ऊ,1
ज्श्न्अ,1
ख्भ्अ,1
म्ष्क्अ,6
क्ष्ल्अ,2
ज्भ्अ,1
ष्ब्अ,1
श्अंख्ओ,2
क्प्र्ए,4
व्व्ए,4
र्य्क्र्अ,1
त्र्अंव्ह् इ,1
श्च्ऐ,1
प्म्अ,3
ब्त्उ,1
ग्र्य्उ,1
भ्अंब्ए,1
ज्अंग्ओ,3
ड्ज्ओ,4
य्अंत्य्आ,4
प्य्अंक्अ,1
अंत्औ,1
श्श्त्र्अ,1
अंम्औ,3
द्ग्इ,2
अंअंक्ओ,1
झ्ब्आ,1
प्म्ए,2
म्ब्स्अ,1
व्अंद्इ,5
अंऊ,7
त्थ्इ,3
छ्त्त्ई,2
ष्क्र्ई,1
ह् अंट्इ,1
ज्ज्ब्आ,6
फ्र्र्उ,1
ड्अंर्अ,2
क्अंब्उ,1
ज्ऎ,3
ह् ऎ,42
ह् ऒ,1
न्ऒ,11
त्ऎ,1
न्फ्य़्ऊ,1
श्ऎ,1
ष्र्य्आ,3
ल्अंट्आ,1
अंन्अंद्अ,1
ल्ध्अ,1
फ्भ्ऊ,1
क्स्ऑ,10
ट्ट्र्अ,3
क्स्ट्ई,1
स्अंअंस्थ्आ,1
श्र्व्ए,2
ण्क्य्आ,2
अंग्ग्ए,1
ट्ह् ऐ,1
ल्ट्ऐ,4
फ़्फ़्अ,2
क्र्ष्ण्ए,3
ख्य्इ,3
य्अंत्र्ए,3
अंस्थ्आ,3
ल्ग्इ,3
त्र्छ्आ,8
प्अंप्आ,9
क़्त्इ,1
क्र्श्इ,5
ण्ट्र्इ,1
ह् र्द्य्अ,1
त्र्त्अ,11
ण्औ,5
अंश्र्ओ,3
अंख्र्अ,1
ग्स्ऐ,1
म्अंस्ई,1
म्अंठ्य्आ,1
र्र्अंन्ई,2
क्अंइ,5
ट्र्र्ओ,1
प्अंच्इ,3
ल्अंग्ई,6
व्अंअंश्अ,1
अःच्अ,1
क्स्ल्आ,1
र्ड्उ,1
म्र्र्त्य्उ,1
ह् द्अ,9
अंस्अंभ्आ,1
क्स्ध्उ,1
भ्ज्ई,1
म्अंझ्ओ,5
स्य्त्आ,2
क्छ्इ,3
त्अंक्ऊ,1
य्अंक्ओ,1
प्र्र्व्अ,1
ब्त्ओ,1
ड्क्ट्अ,2
द्ध्उ,4
त्ॠ,1
य्अंफ्अ,3
क्स्च्अ,1
ज्ख़्अ,2
अंक्ड़्ए,1
र्ग्य्उ,3
ब्ज़्ई,7
श्प्र्श्य्अ,2
स्अंक्य्आ,1
प्प्प्अ,1
ड्अंड्अ,1
द्अंम्ब्अ,1
अंट्ह् ए,1
म्अंड्औ,3
क्प्र्अ,1
ब्ध्य्ओ,1
स्अंस्क्र्त्व्आ,1
ङ्म्अ,6
व्र्श्ए,1
ज्अंस्आ,2
म्र्क्अंड्ऊ,1
ल्ब्ल्ऑ,1
अंछ्उ,2
न्ल्ओ,3
न्ग्ए,4
ड्प्उ,4
म्अंत्ए,1
ङ्ई,4
ब्ज्औ,1
ख्र्च्ओ,2
ल्च्ई,1
स्म्भ्अ,1
ह् ह् ह् ह् ह् अ,1
स्अंम्प्आ,1
च्छ्र्अंख्अ,2
च्ऍ,6
ड्अंब्आ,2
व्य्अंइ,2
च्अंन्आ,1
ध्र्ष्ट्अ,5
ट्ज्ई,1
र्ट्स्आ,1
क्च्आ,3
क्ड्इ,1
ग्ट्व्इ,1
अंअंप्र्आ,1
ज्प्उ,2
ब्ध्आ,2
न्ल्अ,1
ड्त्अंत्र्अ,4
प्क्ए,2
न्क्य्ओ,2
स्द्अ,2
न्ड्र्आ,2
त्ब्उ,1
र्अःस्थ्आ,1
र्म्अंब्अ,2
ब्र्औ,1
ड्ध्ऊ,7
